Timestamp_s,RED,IR
112.7699,58389,58310
112.7777,58386,58310
112.8046,58422,58354
112.8335,58435,58364
112.8474,58442,58388
112.8742,58427,58377
112.889,58413,58428
112.9088,58464,58456
112.9408,58454,58475
112.9652,58513,58488
112.9807,58514,58517
113.0001,58528,58575
113.0197,58546,58611
113.0546,58562,58579
113.0619,58585,58639
113.0907,58586,58655
113.1126,58608,58684
113.1319,58600,58729
113.1588,58574,58668
113.1742,58359,58267
113.2099,58147,58020
113.2234,58099,57879
113.2431,58082,57832
113.263,58095,57847
113.2847,58141,57868
113.3125,58152,57918
113.3367,58193,57981
113.3466,58200,57979
113.3759,58209,57984
113.4034,58236,58038
113.4306,58214,57997
113.4445,58201,57974
113.4644,58178,57943
113.4983,58196,57941
113.5124,58194,57965
113.5321,58235,58007
113.541,58241,58042
113.5829,58266,58083
113.5989,58281,58124
113.6241,58326,58139
113.638,58356,58223
113.6597,58371,58258
113.6896,58374,58274
113.7074,58382,58304
113.7291,58387,58312
113.7491,58403,58342
113.779,58398,58345
113.7911,58438,58399
113.8169,58432,58393
113.8335,58447,58420
113.8613,58518,58482
113.8849,58467,58499
113.9029,58499,58517
113.927,58511,58551
113.9445,58536,58574
113.9722,58542,58603
113.9921,58560,58653
114.014,58587,58673
114.0337,58615,58694
114.0702,58590,58695
114.0762,58522,58598
114.1044,58224,58132
114.1249,58116,57949
114.1562,58091,57858
114.1592,58070,57849
114.1949,58108,57874
114.2152,58139,57924
114.2343,58183,57972
114.257,58185,58003
114.2847,58227,58056
114.2986,58213,58083
114.3185,58248,58061
114.3463,58223,58059
114.374,58207,58029
114.3878,58232,57998
114.4101,58215,57999
114.4321,58236,58041
114.444,58235,58099
114.4835,58245,58137
114.4855,58323,58167
114.5198,58326,58233
114.5485,58373,58256
114.5676,58411,58329
114.5903,58414,58376
114.6121,58436,58370
114.6353,58408,58391
114.6517,58446,58381
114.6773,58425,58420
114.7008,58445,58416
114.7223,58424,58482
114.7424,58491,58490
114.7638,58503,58491
114.7837,58490,58547
114.8127,58541,58568
114.8333,58539,58616
114.8476,58543,58632
114.867,58572,58668
114.8889,58583,58687
114.9258,58606,58723
114.9369,58637,58776
114.9647,58644,58795
114.9859,58669,58814
114.9999,58512,58622
115.0278,58379,58386
115.0546,58255,58163
115.0618,58168,58013
115.0917,58144,57934
115.1125,58148,57939
115.1422,58202,58029
115.1521,58237,58077
115.1797,58259,58126
115.2032,58287,58137
115.2314,58347,58233
115.2424,58313,58222
115.2682,58325,58184
115.2792,58285,58141
115.3167,58259,58102
115.3347,58262,58114
115.3542,58279,58117
115.3818,58294,58167
115.4017,58303,58179
115.4234,58353,58251
115.4447,58369,58292
115.4723,58437,58376
115.485,58469,58411
115.507,58472,58438
115.5267,58501,58458
115.5638,58489,58471
115.5749,58503,58498
115.6035,58520,58516
115.6196,58539,58547
115.6444,58558,58557
115.6667,58576,58561
115.6881,58589,58584
115.7083,58595,58650
115.7285,58608,58690
115.7564,58633,58705
115.7768,58642,58734
115.7987,58662,58777
115.8184,58690,58812
115.8474,58724,58839
115.8536,58716,58868
115.8851,58691,58851
115.9029,58463,58475
115.9351,58328,58288
115.9514,58264,58163
115.9711,58247,58110
115.9929,58258,58117
116.0127,58288,58172
116.0452,58358,58217
116.0549,58379,58275
116.0839,58403,58330
116.0899,58437,58399
116.1284,58486,58420
116.1528,58431,58350
116.1725,58402,58349
116.1874,58385,58306
116.2266,58371,58269
116.2286,58382,58295
116.2586,58390,58324
116.2846,58433,58361
116.2985,58463,58414
116.3263,58507,58460
116.3465,58520,58502
116.368,58555,58560
116.3883,58594,58612
116.4139,58635,58646
116.4388,58613,58651
116.4581,58607,58729
116.4781,58650,58739
116.5059,58687,58725
116.5201,58686,58728
116.5475,58671,58766
116.5689,58693,58755
116.5835,58686,58812
116.6169,58694,58851
116.6388,58749,58890
116.6566,58760,58940
116.6779,58778,58943
116.6944,58789,59005
116.7145,58758,58988
116.7446,58679,58836
116.7638,58520,58555
116.7839,58366,58366
116.8114,58289,58138
116.8322,58275,58065
116.8532,58300,58098
116.8748,58339,58194
116.8959,58368,58223
116.9092,58392,58255
116.9445,58401,58314
116.9642,58414,58313
116.9882,58422,58321
117.0075,58427,58306
117.0398,58400,58281
117.0559,58385,58212
117.0832,58390,58240
117.0971,58396,58261
117.1181,58441,58328
117.1388,58444,58356
117.1588,58475,58410
117.1946,58513,58446
117.2006,58527,58483
117.2284,58571,58549
117.2357,58584,58576
117.2701,58620,58608
117.2985,58609,58634
117.3123,58633,58646
117.3391,58651,58680
117.354,58650,58701
117.3738,58641,58735
117.4069,58654,58719
117.416,58660,58756
117.4486,58695,58799
117.4719,58709,58824
117.486,58737,58849
117.5141,58769,58878
117.5417,58789,58948
117.5478,58810,58996
117.5785,58835,58987
117.6054,58776,58974
117.625,58677,58798
117.6473,58531,58540
117.6592,58382,58338
117.6886,58304,58180
117.715,58268,58117
117.7353,58318,58159
117.7566,58368,58236
117.7766,58407,58282
117.8096,58429,58295
117.8186,58475,58332
117.8473,58467,58367
117.8533,58458,58376
117.8859,58462,58359
117.9095,58443,58325
117.9298,58424,58296
117.9511,58414,58302
117.971,58443,58330
117.9929,58482,58354
118.0207,58513,58432
118.0482,58528,58464
118.0623,58582,58513
118.0843,58591,58562
118.1174,58562,58616
118.1322,58642,58638
118.1515,58601,58666
118.174,58641,58697
118.1938,58632,58714
118.2236,58680,58729
118.2356,58690,58762
118.2609,58719,58812
118.2825,58729,58814
118.2985,58709,58839
118.3283,58756,58859
118.3394,58743,58864
118.3674,58744,58930
118.3877,58778,58967
118.4197,58856,59014
118.43,58847,59045
118.4603,58872,59074
118.4714,58875,59113
118.5064,58834,59058
118.5265,58667,58891
118.5474,58553,58613
118.5692,58431,58384
118.589,58351,58305
118.611,58362,58217
118.6446,58405,58274
118.6584,58439,58359
118.6801,58461,58382
118.7134,58494,58463
118.7144,58505,58497
118.7475,58527,58510
118.7656,58530,58505
118.7846,58508,58466
118.8124,58490,58433
118.8325,58467,58397
118.8539,58458,58390
118.8737,58509,58454
118.8955,58512,58470
118.923,58554,58521
118.9453,58590,58568
118.9649,58599,58627
118.9849,58628,58658
119.0088,58638,58708
119.0473,58647,58714
119.0626,58667,58750
119.0754,58673,58782
119.103,58684,58817
119.1168,58694,58817
119.1385,58711,58838
119.1585,58738,58870
119.1936,58759,58894
119.217,58765,58916
119.2311,58768,58941
119.2421,58782,58958
119.2842,58811,58984
119.2932,58822,59022
119.3125,58864,59081
119.34,58875,59129
119.3604,58858,59152
119.3845,58812,59046
119.4015,58705,58863
119.4293,58576,58648
119.451,58435,58449
119.465,58394,58357
119.4932,58396,58318
119.5218,58392,58325
119.5269,58440,58401
119.5585,58526,58537
119.5845,58542,58559
119.6037,58584,58602
119.6289,58587,58636
119.6379,58567,58620
119.6687,58556,58595
119.7014,58518,58533
119.7074,58512,58494
119.7396,58507,58486
119.7587,58495,58501
119.7774,58523,58588
119.7973,58577,58611
119.8287,58577,58662
119.8393,58617,58713
119.8679,58687,58757
119.8886,58643,58771
119.9256,58671,58817
119.9355,58700,58847
119.9603,58703,58858
119.9643,58752,58877
119.9979,58718,58916
